category,date,units_sold,avg_price,avg_discount,promo_fraction,avg_competitor_pricing,dominant_weather,dominant_season,weekday,is_weekend,n_stores_reporting
Clothing,2022-01-27,3269,65.00058823529412,11.764705882352942,0.5294117647058824,65.13058823529411,Cloudy,Autumn,Thursday,False,5
Clothing,2022-01-28,1468,57.83142857142857,11.428571428571429,0.5,58.57,Snowy,Autumn,Friday,False,5
Clothing,2022-01-29,2544,52.32764705882353,13.235294117647058,0.4117647058823529,52.737647058823526,Cloudy,Autumn,Saturday,True,5
Clothing,2022-01-30,1837,62.765,9.6875,0.5625,62.28375,Cloudy,Summer,Sunday,True,5
Clothing,2022-01-31,2220,54.30782608695652,8.695652173913043,0.391304347826087,53.710434782608694,Rainy,Summer,Monday,False,5
Clothing,2022-02-01,2594,57.304545454545455,10.454545454545455,0.5909090909090909,57.24045454545455,Rainy,Autumn,Tuesday,False,5
Clothing,2022-02-02,2914,52.90315789473684,10.0,0.5263157894736842,52.90842105263158,Snowy,Autumn,Wednesday,False,5
Clothing,2022-02-03,3554,56.3892,11.0,0.6,55.464,Sunny,Spring,Thursday,False,5
Clothing,2022-02-04,3032,60.76925925925926,8.88888888888889,0.5925925925925926,60.894814814814815,Rainy,Spring,Friday,False,5
Clothing,2022-02-05,3651,58.078421052631576,12.105263157894736,0.5263157894736842,58.61578947368421,Rainy,Autumn,Saturday,True,5
Clothing,2022-02-06,2432,51.915238095238095,10.714285714285714,0.6190476190476191,51.79571428571429,Sunny,Summer,Sunday,True,5
Clothing,2022-02-07,2105,50.7825,10.75,0.4,50.327,Rainy,Winter,Monday,False,5
Clothing,2022-02-08,2530,43.986315789473686,8.947368421052632,0.42105263157894735,43.806315789473686,Rainy,Winter,Tuesday,False,5
Clothing,2022-02-09,2625,45.123000000000005,8.5,0.6,45.859500000000004,Rainy,Autumn,Wednesday,False,5
Clothing,2022-02-10,3929,49.43000000000001,10.869565217391305,0.43478260869565216,49.68826086956521,Rainy,Winter,Thursday,False,5
Clothing,2022-02-11,3440,55.094500000000004,9.5,0.65,54.439499999999995,Sunny,Spring,Friday,False,5
Clothing,2022-02-12,2598,54.16222222222222,11.11111111111111,0.3888888888888889,53.34111111111111,Sunny,Autumn,Saturday,True,5
Clothing,2022-02-13,2923,47.14714285714286,10.238095238095237,0.47619047619047616,47.631904761904764,Cloudy,Autumn,Sunday,True,5
Clothing,2022-02-14,2998,49.95619047619047,10.238095238095237,0.42857142857142855,49.49952380952381,Snowy,Spring,Monday,False,5
Clothing,2022-02-15,3443,59.55481481481482,7.962962962962963,0.4444444444444444,58.797777777777775,Sunny,Spring,Tuesday,False,5
Clothing,2022-02-16,3230,48.50142857142857,12.142857142857142,0.38095238095238093,47.8552380952381,Cloudy,Winter,Wednesday,False,5
Clothing,2022-02-17,2747,52.748636363636365,8.409090909090908,0.4090909090909091,52.05136363636363,Cloudy,Autumn,Thursday,False,5
Clothing,2022-02-18,3586,49.26363636363636,8.409090909090908,0.5,49.321363636363635,Rainy,Winter,Friday,False,5
Clothing,2022-02-19,3724,57.02285714285714,11.19047619047619,0.2857142857142857,56.55380952380952,Rainy,Spring,Saturday,True,5
Clothing,2022-02-20,3552,57.85,9.782608695652174,0.34782608695652173,58.54956521739131,Sunny,Spring,Sunday,True,5
Clothing,2022-02-21,2865,56.502631578947366,13.157894736842104,0.42105263157894735,56.24578947368421,Rainy,Summer,Monday,False,5
Clothing,2022-02-22,3814,49.26391304347826,7.826086956521739,0.4782608695652174,48.97913043478261,Sunny,Winter,Tuesday,False,5
Clothing,2022-02-23,2992,52.27409090909091,11.590909090909092,0.36363636363636365,52.22409090909091,Rainy,Summer,Wednesday,False,5
Clothing,2022-02-24,3762,50.762692307692305,9.423076923076923,0.46153846153846156,50.695,Cloudy,Spring,Thursday,False,5
Clothing,2022-02-25,3498,49.87479999999999,10.6,0.6,50.6628,Snowy,Summer,Friday,False,5
Clothing,2022-02-26,4217,45.36923076923077,12.115384615384615,0.5384615384615384,44.58038461538461,Cloudy,Spring,Saturday,True,5
Clothing,2022-02-27,2873,56.279444444444444,10.833333333333334,0.5,55.861111111111114,Rainy,Winter,Sunday,True,5
Clothing,2022-02-28,4178,49.2892,10.0,0.48,49.6412,Rainy,Winter,Monday,False,5
Clothing,2022-03-01,3185,61.21375,12.5,0.5625,59.938125,Rainy,Spring,Tuesday,False,5
Clothing,2022-03-02,2501,51.36526315789474,12.894736842105264,0.42105263157894735,50.80368421052631,Rainy,Summer,Wednesday,False,5
Clothing,2022-03-03,3245,53.0928,10.6,0.44,53.0356,Rainy,Spring,Thursday,False,5
Clothing,2022-03-04,2089,55.388421052631585,11.842105263157896,0.5263157894736842,56.35526315789474,Cloudy,Autumn,Friday,False,5
Clothing,2022-03-05,2847,49.80227272727273,11.590909090909092,0.4090909090909091,49.905454545454546,Rainy,Winter,Saturday,True,5
Clothing,2022-03-06,1902,58.6675,6.875,0.5,59.641875,Rainy,Summer,Sunday,True,5
Clothing,2022-03-07,2795,56.31421052631579,12.631578947368421,0.5789473684210527,56.037894736842105,Rainy,Spring,Monday,False,5
Clothing,2022-03-08,2168,53.831500000000005,9.75,0.45,54.2995,Cloudy,Winter,Tuesday,False,5
Clothing,2022-03-09,843,41.70142857142857,13.571428571428571,0.2857142857142857,41.901428571428575,Sunny,Winter,Wednesday,False,3
Clothing,2022-03-10,2552,63.153333333333336,11.666666666666666,0.5714285714285714,62.9704761904762,Snowy,Spring,Thursday,False,5
Clothing,2022-03-11,2355,64.674375,10.0,0.5,62.7625,Sunny,Spring,Friday,False,5
Clothing,2022-03-12,1781,50.538125,9.0625,0.5,49.543125,Rainy,Winter,Saturday,True,5
Clothing,2022-03-13,1522,53.905625,10.3125,0.625,53.515625,Rainy,Autumn,Sunday,True,5
Clothing,2022-03-14,3256,54.7004347826087,10.434782608695652,0.5217391304347826,54.94869565217391,Snowy,Spring,Monday,False,5
Clothing,2022-03-15,2595,56.37571428571429,11.964285714285714,0.4642857142857143,56.13857142857143,Sunny,Winter,Tuesday,False,5
Clothing,2022-03-16,2148,51.98277777777778,8.055555555555555,0.3888888888888889,50.355555555555554,Snowy,Summer,Wednesday,False,4
Clothing,2022-03-17,1775,51.105555555555554,8.88888888888889,0.5,51.967222222222226,Cloudy,Summer,Thursday,False,5
Clothing,2022-03-18,3338,53.5912,11.2,0.52,53.5644,Rainy,Spring,Friday,False,5
Clothing,2022-03-19,2846,48.81,10.0,0.6190476190476191,49.12619047619048,Rainy,Autumn,Saturday,True,5
Clothing,2022-03-20,2748,61.269047619047626,10.476190476190476,0.38095238095238093,61.0947619047619,Snowy,Winter,Sunday,True,5
Clothing,2022-03-21,1905,63.778,11.25,0.4,64.17999999999999,Cloudy,Summer,Monday,False,5
Clothing,2022-03-22,1922,56.94,10.0,0.5,57.105000000000004,Snowy,Winter,Tuesday,False,5
Clothing,2022-03-23,2993,49.50217391304348,10.652173913043478,0.5652173913043478,50.70260869565218,Sunny,Winter,Wednesday,False,5
Clothing,2022-03-24,1496,54.28090909090909,11.363636363636363,0.36363636363636365,54.78090909090909,Sunny,Autumn,Thursday,False,4
Clothing,2022-03-25,2488,55.012,11.0,0.45,55.1115,Snowy,Spring,Friday,False,5
Clothing,2022-03-26,1553,69.68230769230769,6.538461538461538,0.6153846153846154,68.30153846153846,Snowy,Summer,Saturday,True,4
Clothing,2022-03-27,3122,54.38411764705882,12.352941176470589,0.6470588235294118,54.279411764705884,Rainy,Autumn,Sunday,True,5
Clothing,2022-03-28,3179,42.45583333333334,11.041666666666666,0.4583333333333333,42.26583333333333,Snowy,Autumn,Monday,False,5
Clothing,2022-03-29,2720,50.7295,9.0,0.5,51.463,Sunny,Spring,Tuesday,False,4
Clothing,2022-03-30,1969,45.853529411764704,6.176470588235294,0.5294117647058824,45.02882352941177,Sunny,Spring,Wednesday,False,5
Clothing,2022-03-31,3936,59.527931034482755,10.0,0.5172413793103449,59.05379310344827,Snowy,Winter,Thursday,False,5
Clothing,2022-04-01,2934,54.95260869565218,11.956521739130435,0.6086956521739131,55.18826086956521,Cloudy,Spring,Friday,False,5
Clothing,2022-04-02,2182,51.45823529411764,10.0,0.7058823529411765,50.533529411764704,Cloudy,Autumn,Saturday,True,5
Clothing,2022-04-03,2447,46.8005,9.5,0.55,47.6285,Sunny,Spring,Sunday,True,5
Clothing,2022-04-04,2978,58.76565217391304,10.0,0.4782608695652174,58.735652173913046,Sunny,Spring,Monday,False,5
Clothing,2022-04-05,3323,46.89,9.615384615384615,0.5384615384615384,47.11730769230769,Cloudy,Winter,Tuesday,False,5
Clothing,2022-04-06,1864,54.848571428571425,14.642857142857142,0.42857142857142855,54.82928571428572,Cloudy,Winter,Wednesday,False,5
Clothing,2022-04-07,2902,58.43111111111111,11.666666666666666,0.3333333333333333,58.71388888888888,Rainy,Autumn,Thursday,False,5
Clothing,2022-04-08,4220,50.0715625,10.46875,0.5,48.8684375,Cloudy,Summer,Friday,False,5
Clothing,2022-04-09,3100,67.20857142857143,14.285714285714286,0.5714285714285714,67.62928571428571,Cloudy,Spring,Saturday,True,5
Clothing,2022-04-10,3876,47.12296296296296,11.296296296296296,0.6296296296296297,46.61851851851852,Sunny,Summer,Sunday,True,5
Clothing,2022-04-11,2685,57.370909090909095,10.0,0.5454545454545454,57.12954545454545,Cloudy,Autumn,Monday,False,5
Clothing,2022-04-12,2132,49.23866666666667,11.333333333333334,0.6,50.676,Rainy,Spring,Tuesday,False,5
Clothing,2022-04-13,2437,68.44857142857143,11.19047619047619,0.47619047619047616,68.87333333333333,Cloudy,Summer,Wednesday,False,5
Clothing,2022-04-14,2948,46.78684210526316,12.894736842105264,0.631578947368421,47.42947368421053,Snowy,Spring,Thursday,False,5
Clothing,2022-04-15,2851,59.45722222222222,11.666666666666666,0.5,59.06055555555555,Cloudy,Spring,Friday,False,5
Clothing,2022-04-16,1714,51.135555555555555,8.333333333333334,0.2777777777777778,49.855555555555554,Snowy,Summer,Saturday,True,5
Clothing,2022-04-17,3497,61.85,10.5,0.55,61.9975,Rainy,Autumn,Sunday,True,5
Clothing,2022-04-18,3051,62.63250000000001,11.25,0.45,62.614,Cloudy,Autumn,Monday,False,4
Clothing,2022-04-19,2869,57.69583333333333,10.208333333333334,0.5833333333333334,58.21375,Sunny,Autumn,Tuesday,False,5
Clothing,2022-04-20,2521,57.55565217391304,11.304347826086957,0.6521739130434783,58.375652173913046,Sunny,Autumn,Wednesday,False,5
Clothing,2022-04-21,1844,63.0,8.214285714285714,0.42857142857142855,62.56857142857143,Cloudy,Winter,Thursday,False,4
Clothing,2022-04-22,1828,49.177368421052634,10.789473684210526,0.47368421052631576,49.39421052631579,Snowy,Winter,Friday,False,5
Clothing,2022-04-23,2205,59.397333333333336,8.666666666666666,0.2,58.949333333333335,Sunny,Autumn,Saturday,True,5
Clothing,2022-04-24,1958,58.124,10.0,0.5333333333333333,58.952666666666666,Rainy,Summer,Sunday,True,4
Clothing,2022-04-25,3552,58.05434782608695,11.304347826086957,0.5217391304347826,57.31086956521739,Cloudy,Autumn,Monday,False,5
Clothing,2022-04-26,2783,56.7885,9.5,0.4,56.3625,Snowy,Winter,Tuesday,False,5
Clothing,2022-04-27,2173,52.623000000000005,8.5,0.6,53.117,Sunny,Winter,Wednesday,False,5
Clothing,2022-04-28,2554,72.075625,6.875,0.5,71.921875,Cloudy,Spring,Thursday,False,5
Clothing,2022-04-29,2194,51.87947368421053,8.947368421052632,0.3684210526315789,52.07,Rainy,Autumn,Friday,False,5
Clothing,2022-04-30,2691,57.233000000000004,10.75,0.45,56.5345,Rainy,Spring,Saturday,True,5
Clothing,2022-05-01,1883,57.968,9.0,0.4,58.0495,Cloudy,Winter,Sunday,True,5
Clothing,2022-05-02,3092,55.00111111111111,10.0,0.7037037037037037,54.11074074074074,Cloudy,Winter,Monday,False,5
Clothing,2022-05-03,2217,46.888333333333335,11.38888888888889,0.4444444444444444,45.99444444444444,Cloudy,Winter,Tuesday,False,5
Clothing,2022-05-04,3043,57.014761904761905,10.952380952380953,0.47619047619047616,56.666666666666664,Rainy,Winter,Wednesday,False,5
Clothing,2022-05-05,1494,46.584705882352935,9.705882352941176,0.5882352941176471,46.56294117647059,Rainy,Spring,Thursday,False,5
Clothing,2022-05-06,2438,48.84647058823529,11.764705882352942,0.5882352941176471,49.248823529411766,Cloudy,Spring,Friday,False,5
Clothing,2022-05-07,2377,56.52894736842105,11.31578947368421,0.47368421052631576,56.8078947368421,Sunny,Spring,Saturday,True,5
Clothing,2022-05-08,2571,57.1255,6.5,0.45,57.032000000000004,Snowy,Spring,Sunday,True,5
Clothing,2022-05-09,2848,54.4140909090909,7.7272727272727275,0.3181818181818182,53.24,Cloudy,Winter,Monday,False,5
Clothing,2022-05-10,3690,57.97818181818182,10.227272727272727,0.5909090909090909,57.39818181818182,Sunny,Autumn,Tuesday,False,5
Clothing,2022-05-11,2629,62.468636363636364,11.590909090909092,0.5909090909090909,62.15772727272727,Snowy,Summer,Wednesday,False,5
Clothing,2022-05-12,2087,45.60227272727273,9.772727272727273,0.6818181818181818,45.019090909090906,Rainy,Autumn,Thursday,False,5
Clothing,2022-05-13,2328,49.08526315789474,8.68421052631579,0.42105263157894735,48.63947368421052,Cloudy,Winter,Friday,False,5
Clothing,2022-05-14,1813,61.45434782608696,8.91304347826087,0.391304347826087,61.73086956521739,Snowy,Spring,Saturday,True,5
Clothing,2022-05-15,3813,57.3335294117647,8.823529411764707,0.6470588235294118,58.06882352941176,Snowy,Spring,Sunday,True,5
Clothing,2022-05-16,2817,56.839999999999996,7.647058823529412,0.6470588235294118,56.37647058823529,Sunny,Autumn,Monday,False,5
Clothing,2022-05-17,3833,49.39409090909091,9.772727272727273,0.6818181818181818,48.065909090909095,Rainy,Summer,Tuesday,False,5
Clothing,2022-05-18,1607,48.989375,11.25,0.3125,48.457499999999996,Sunny,Summer,Wednesday,False,5
Clothing,2022-05-19,2499,47.31166666666667,12.5,0.4444444444444444,47.225,Sunny,Winter,Thursday,False,5
Clothing,2022-05-20,2123,60.09625,12.8125,0.75,60.51,Rainy,Spring,Friday,False,4
Clothing,2022-05-21,1832,54.68692307692307,10.76923076923077,0.5384615384615384,55.033846153846156,Cloudy,Summer,Saturday,True,5
Clothing,2022-05-22,4013,58.973636363636366,7.954545454545454,0.5454545454545454,59.78272727272727,Rainy,Winter,Sunday,True,5
Clothing,2022-05-23,1678,51.775000000000006,8.055555555555555,0.6111111111111112,52.39277777777777,Cloudy,Autumn,Monday,False,5
Clothing,2022-05-24,2272,52.27684210526316,9.210526315789474,0.631578947368421,52.47842105263158,Cloudy,Summer,Tuesday,False,5
Clothing,2022-05-25,3096,62.154210526315794,9.473684210526315,0.6842105263157895,62.49526315789474,Rainy,Winter,Wednesday,False,5
Clothing,2022-05-26,4207,58.3976923076923,9.423076923076923,0.6923076923076923,58.845,Snowy,Spring,Thursday,False,5
Clothing,2022-05-27,1941,48.939,10.75,0.7,49.022499999999994,Cloudy,Autumn,Friday,False,5
Clothing,2022-05-28,1525,55.121428571428574,13.214285714285714,0.35714285714285715,55.230714285714285,Cloudy,Spring,Saturday,True,5
Clothing,2022-05-29,2780,55.26285714285714,10.476190476190476,0.42857142857142855,56.19666666666666,Snowy,Spring,Sunday,True,5
Clothing,2022-05-30,1347,53.922000000000004,13.0,0.9,54.59400000000001,Sunny,Spring,Monday,False,5
Clothing,2022-05-31,1995,60.96736842105264,7.894736842105263,0.5789473684210527,61.06999999999999,Cloudy,Spring,Tuesday,False,4
Clothing,2022-06-01,2274,66.719375,9.375,0.4375,66.5275,Sunny,Spring,Wednesday,False,5
Clothing,2022-06-02,4055,54.044074074074075,10.0,0.5925925925925926,53.83148148148148,Snowy,Summer,Thursday,False,5
Clothing,2022-06-03,4294,59.97166666666667,10.166666666666666,0.3333333333333333,60.187000000000005,Snowy,Spring,Friday,False,5
Clothing,2022-06-04,2108,55.652352941176474,11.470588235294118,0.4117647058823529,55.09058823529411,Snowy,Summer,Saturday,True,5
Clothing,2022-06-05,3279,50.998636363636365,9.772727272727273,0.4090909090909091,51.25590909090909,Snowy,Winter,Sunday,True,5
Clothing,2022-06-06,3136,56.507200000000005,8.8,0.52,56.028400000000005,Rainy,Winter,Monday,False,5
Clothing,2022-06-07,2391,59.274,9.5,0.35,58.834500000000006,Rainy,Summer,Tuesday,False,5
Clothing,2022-06-08,3195,61.104499999999994,8.0,0.2,61.955499999999994,Snowy,Autumn,Wednesday,False,5
Clothing,2022-06-09,1870,62.88631578947368,9.736842105263158,0.631578947368421,62.35473684210526,Sunny,Winter,Thursday,False,5
Clothing,2022-06-10,3269,52.5572,9.6,0.48,54.046800000000005,Rainy,Spring,Friday,False,5
Clothing,2022-06-11,3088,49.855,10.625,0.3333333333333333,49.153333333333336,Snowy,Summer,Saturday,True,5
Clothing,2022-06-12,2953,51.61611111111111,7.777777777777778,0.6666666666666666,51.486666666666665,Snowy,Winter,Sunday,True,5
Clothing,2022-06-13,3469,55.15652173913043,7.391304347826087,0.5652173913043478,54.638695652173915,Snowy,Spring,Monday,False,5
Clothing,2022-06-14,2683,43.28684210526316,12.368421052631579,0.5263157894736842,43.20736842105263,Cloudy,Summer,Tuesday,False,5
Clothing,2022-06-15,2285,57.497894736842106,12.368421052631579,0.3684210526315789,57.711052631578944,Rainy,Autumn,Wednesday,False,5
Clothing,2022-06-16,3245,53.17190476190477,11.666666666666666,0.47619047619047616,52.917142857142856,Sunny,Autumn,Thursday,False,5
Clothing,2022-06-17,2651,55.25416666666666,10.208333333333334,0.4166666666666667,55.64625,Snowy,Spring,Friday,False,5
Clothing,2022-06-18,2655,47.718636363636364,10.454545454545455,0.5,47.285,Sunny,Autumn,Saturday,True,5
Clothing,2022-06-19,2020,60.114285714285714,9.285714285714286,0.5,61.09285714285714,Rainy,Summer,Sunday,True,5
Clothing,2022-06-20,3281,53.297200000000004,8.2,0.52,53.964800000000004,Cloudy,Autumn,Monday,False,5
Clothing,2022-06-21,2337,58.36866666666666,6.333333333333333,0.5333333333333333,59.37466666666667,Sunny,Winter,Tuesday,False,5
Clothing,2022-06-22,2486,56.242999999999995,12.25,0.5,55.8815,Cloudy,Autumn,Wednesday,False,5
Clothing,2022-06-23,3843,46.77772727272727,11.818181818181818,0.36363636363636365,48.05590909090909,Snowy,Summer,Thursday,False,5
Clothing,2022-06-24,2280,51.94333333333333,10.238095238095237,0.47619047619047616,52.63857142857143,Snowy,Autumn,Friday,False,5
Clothing,2022-06-25,3358,61.40590909090909,11.818181818181818,0.5909090909090909,61.50909090909091,Cloudy,Autumn,Saturday,True,5
Clothing,2022-06-26,3401,60.1995,12.25,0.5,58.98350000000001,Cloudy,Summer,Sunday,True,5
Clothing,2022-06-27,2616,50.82,9.047619047619047,0.5238095238095238,50.59571428571429,Cloudy,Autumn,Monday,False,5
Clothing,2022-06-28,3327,60.70863636363637,7.954545454545454,0.5909090909090909,60.89863636363636,Sunny,Autumn,Tuesday,False,5
Clothing,2022-06-29,1599,53.58142857142857,10.0,0.6428571428571429,55.771428571428565,Rainy,Autumn,Wednesday,False,4
Clothing,2022-06-30,2642,54.752631578947366,10.263157894736842,0.5263157894736842,55.13421052631579,Snowy,Spring,Thursday,False,5
Clothing,2022-07-01,1961,51.61411764705882,11.176470588235293,0.23529411764705882,51.4735294117647,Sunny,Spring,Friday,False,5
Clothing,2022-07-02,3972,56.142380952380954,11.19047619047619,0.47619047619047616,55.325714285714284,Rainy,Spring,Saturday,True,5
Clothing,2022-07-03,3740,59.306363636363635,8.181818181818182,0.4090909090909091,58.597727272727276,Cloudy,Spring,Sunday,True,5
Clothing,2022-07-04,3115,54.25958333333333,10.625,0.5833333333333334,54.83583333333333,Rainy,Autumn,Monday,False,5
Clothing,2022-07-05,2297,54.480714285714285,14.642857142857142,0.07142857142857142,53.50428571428571,Rainy,Summer,Tuesday,False,5
Clothing,2022-07-06,1800,73.65133333333333,9.333333333333334,0.4666666666666667,73.464,Sunny,Spring,Wednesday,False,4
Clothing,2022-07-07,4629,50.60916666666666,9.375,0.625,50.265416666666674,Rainy,Summer,Thursday,False,5
Clothing,2022-07-08,4171,52.076,10.6,0.4,52.7852,Snowy,Spring,Friday,False,5
Clothing,2022-07-09,2702,65.36818181818181,12.045454545454545,0.36363636363636365,66.02045454545454,Snowy,Winter,Saturday,True,5
Clothing,2022-07-10,2873,47.46684210526316,9.210526315789474,0.47368421052631576,47.544736842105266,Cloudy,Spring,Sunday,True,5
Clothing,2022-07-11,2371,61.351578947368424,9.473684210526315,0.3684210526315789,60.41789473684211,Sunny,Spring,Monday,False,5
Clothing,2022-07-12,3131,51.630384615384614,9.807692307692308,0.5769230769230769,51.48615384615385,Rainy,Autumn,Tuesday,False,5
Clothing,2022-07-13,4101,60.501666666666665,9.583333333333334,0.4166666666666667,60.89333333333334,Snowy,Autumn,Wednesday,False,5
Clothing,2022-07-14,3731,49.36166666666667,8.333333333333334,0.4583333333333333,49.499583333333334,Cloudy,Spring,Thursday,False,5
Clothing,2022-07-15,2597,59.2725,10.5,0.45,58.971500000000006,Cloudy,Autumn,Friday,False,5
Clothing,2022-07-16,2123,55.719375,10.625,0.5,56.690625,Snowy,Summer,Saturday,True,5
Clothing,2022-07-17,3390,56.62526315789474,5.526315789473684,0.5263157894736842,56.90052631578948,Cloudy,Winter,Sunday,True,5
Clothing,2022-07-18,3797,57.81333333333333,7.083333333333333,0.5,57.84583333333333,Sunny,Autumn,Monday,False,5
Clothing,2022-07-19,2524,50.7175,11.25,0.375,50.7825,Snowy,Spring,Tuesday,False,5
Clothing,2022-07-20,2404,58.9365,10.5,0.5,58.8135,Cloudy,Winter,Wednesday,False,5
Clothing,2022-07-21,2377,58.309999999999995,7.5,0.3333333333333333,59.11722222222222,Sunny,Winter,Thursday,False,5
Clothing,2022-07-22,2685,49.785,9.0625,0.625,49.985,Cloudy,Autumn,Friday,False,5
Clothing,2022-07-23,2939,52.544000000000004,10.25,0.6,52.5175,Cloudy,Spring,Saturday,True,5
Clothing,2022-07-24,2309,53.552,10.333333333333334,0.4666666666666667,53.528000000000006,Rainy,Spring,Sunday,True,5
Clothing,2022-07-25,4218,42.56333333333333,8.518518518518519,0.5185185185185185,41.583333333333336,Snowy,Spring,Monday,False,5
Clothing,2022-07-26,1862,60.218333333333334,9.444444444444445,0.3333333333333333,60.3688888888889,Cloudy,Winter,Tuesday,False,5
Clothing,2022-07-27,3214,60.87227272727273,9.318181818181818,0.45454545454545453,61.57863636363636,Snowy,Spring,Wednesday,False,5
Clothing,2022-07-28,2596,44.00157894736842,9.473684210526315,0.5789473684210527,43.199473684210524,Rainy,Spring,Thursday,False,4
Clothing,2022-07-29,3139,52.54857142857143,10.714285714285714,0.6190476190476191,51.97857142857143,Rainy,Autumn,Friday,False,5
Clothing,2022-07-30,1803,59.448,10.333333333333334,0.4,58.612,Cloudy,Autumn,Saturday,True,5
Clothing,2022-07-31,1993,51.69952380952381,10.476190476190476,0.5238095238095238,52.43380952380952,Sunny,Summer,Sunday,True,5
Clothing,2022-08-01,2157,53.01428571428571,10.476190476190476,0.6190476190476191,52.80666666666667,Cloudy,Winter,Monday,False,4
Clothing,2022-08-02,2333,49.70470588235294,12.058823529411764,0.4117647058823529,49.14941176470588,Cloudy,Spring,Tuesday,False,5
Clothing,2022-08-03,2375,54.4655,8.75,0.7,56.0665,Snowy,Summer,Wednesday,False,5
Clothing,2022-08-04,2200,44.86941176470588,12.647058823529411,0.4117647058823529,43.40705882352941,Cloudy,Summer,Thursday,False,5
Clothing,2022-08-05,2858,60.39294117647059,12.058823529411764,0.47058823529411764,60.93529411764706,Snowy,Autumn,Friday,False,5
Clothing,2022-08-06,3751,53.71521739130435,8.043478260869565,0.391304347826087,54.22782608695652,Rainy,Summer,Saturday,True,5
Clothing,2022-08-07,3566,57.046956521739126,10.0,0.4782608695652174,57.05565217391304,Cloudy,Autumn,Sunday,True,5
Clothing,2022-08-08,2926,62.052499999999995,7.5,0.45,61.706500000000005,Snowy,Winter,Monday,False,5
Clothing,2022-08-09,1959,48.782105263157895,10.0,0.47368421052631576,48.91736842105263,Rainy,Autumn,Tuesday,False,5
Clothing,2022-08-10,2048,56.912777777777784,9.166666666666666,0.7222222222222222,57.02666666666667,Sunny,Spring,Wednesday,False,5
Clothing,2022-08-11,2093,60.9695,9.75,0.5,60.80800000000001,Rainy,Summer,Thursday,False,5
